city,locality,propertyType,bedrooms,bathrooms,area,propertyAge,floor,amenities_count,parking,price
Delhi,Saket,Commercial Property,0,1,4129,6,8,6,1,48170000.0
Bangalore,Whitefield,Commercial Property,0,1,2998,16,22,2,0,20620000.0
Bangalore,HSR Layout,Independent House,3,2,1287,9,16,1,1,9750000.0
Delhi,Connaught Place,Independent House,5,6,2157,8,24,8,0,37810000.0
Delhi,Saket,Apartment,1,1,3309,6,16,1,0,38110000.0
Delhi,Rohini,Villa,5,4,1527,19,20,1,0,16620000.0
Delhi,Vasant Kunj,Villa,4,4,3746,2,7,5,0,42240000.0
Chennai,Velachery,Apartment,5,4,3102,3,7,5,1,18830000.0
Mumbai,Powai,Villa,4,3,668,23,3,5,1,12620000.0
Bangalore,HSR Layout,Independent House,2,3,1346,6,12,5,0,9920000.0
Chennai,Anna Nagar,Villa,4,4,1363,9,23,4,1,7920000.0
Chennai,Adyar,Apartment,2,1,1402,4,15,2,1,11770000.0
Chennai,Adyar,Villa,4,4,2901,2,13,9,0,23510000.0
Chennai,Velachery,Commercial Property,0,1,4059,21,3,1,0,21080000.0
Chennai,Velachery,Villa,1,2,1932,1,11,4,0,10310000.0
Mumbai,Andheri,Apartment,1,1,1749,13,4,8,0,28900000.0
Chennai,ECR,Independent House,4,3,2583,20,9,2,1,14600000.0
Hyderabad,Jubilee Hills,Apartment,1,1,621,0,23,6,0,5430000.0
Mumbai,Powai,Commercial Property,0,1,4398,24,17,6,0,73940000.0
Bangalore,Indiranagar,Apartment,1,2,2105,15,13,8,1,13790000.0
Delhi,Vasant Kunj,Independent House,5,4,4074,18,3,2,1,46760000.0
Chennai,OMR,Commercial Property,0,1,2073,3,4,2,1,10760000.0
Chennai,Velachery,Independent House,5,6,2535,3,22,0,0,13840000.0
Mumbai,Bandra,Commercial Property,0,1,4175,20,22,9,0,105130000.0
Chennai,Anna Nagar,Commercial Property,0,1,3440,15,17,6,0,17040000.0
Hyderabad,Jubilee Hills,Apartment,2,2,2234,9,4,8,1,17730000.0
Mumbai,Powai,Villa,2,2,2854,13,24,7,1,53280000.0
Bangalore,Koramangala,Villa,4,5,1540,17,14,0,0,15710000.0
Bangalore,Koramangala,Commercial Property,0,1,603,6,1,3,0,6480000.0
Bangalore,HSR Layout,Apartment,5,6,2864,10,11,3,0,21390000.0
Chennai,Velachery,Villa,4,4,1295,15,3,7,0,8360000.0
Chennai,Velachery,Independent House,1,1,769,24,4,3,0,4040000.0
Chennai,Adyar,Apartment,2,2,3537,11,10,1,1,27560000.0
Hyderabad,Jubilee Hills,Commercial Property,0,1,2961,2,9,1,0,23690000.0
Mumbai,Bandra,Commercial Property,0,1,2185,3,18,6,0,56690000.0
Delhi,Rohini,Apartment,1,1,1791,21,9,3,0,21140000.0
Hyderabad,Jubilee Hills,Villa,1,1,3623,12,13,9,0,32640000.0
Bangalore,Koramangala,Independent House,3,2,2526,3,15,5,0,27400000.0
Bangalore,Koramangala,Commercial Property,0,1,3196,20,13,5,1,31920000.0
Mumbai,Powai,Villa,5,6,2267,4,2,2,0,41870000.0
Hyderabad,HITECH City,Villa,1,1,4495,12,18,9,0,27800000.0
Mumbai,Andheri,Independent House,4,5,1974,8,10,1,0,35540000.0
Mumbai,Andheri,Commercial Property,0,1,3799,24,11,2,0,70650000.0
Bangalore,Whitefield,Villa,4,4,801,5,9,5,0,7210000.0
Delhi,Connaught Place,Commercial Property,0,1,2443,9,7,9,1,35470000.0
Delhi,Dwarka,Apartment,2,1,3134,0,17,3,1,35200000.0
Chennai,ECR,Commercial Property,0,1,3830,18,8,1,1,21570000.0
Hyderabad,Gachibowli,Villa,5,4,1407,8,9,0,0,9170000.0
Delhi,Saket,Villa,1,1,2179,20,12,7,1,26400000.0
Delhi,Rohini,Commercial Property,0,1,3623,14,4,9,0,38210000.0
Mumbai,Worli,Apartment,1,2,3370,4,15,8,1,64320000.0
Hyderabad,Banjara Hills,Commercial Property,0,1,4029,14,14,6,0,25600000.0
Chennai,OMR,Independent House,1,1,557,23,16,0,0,2850000.0
Chennai,Adyar,Apartment,1,2,914,9,6,6,0,7090000.0
Bangalore,Koramangala,Commercial Property,0,1,3108,23,23,6,0,31190000.0
Delhi,Saket,Villa,3,4,2375,24,15,0,0,28580000.0
Mumbai,Worli,Apartment,3,2,4470,15,5,1,0,81860000.0
Bangalore,HSR Layout,Villa,5,6,2111,9,22,0,1,16330000.0
Bangalore,Indiranagar,Independent House,5,4,2448,7,11,1,1,19080000.0
Hyderabad,Kondapur,Independent House,5,4,3563,6,12,3,1,24610000.0
Mumbai,Andheri,Independent House,2,3,1656,15,11,5,0,31160000.0
Bangalore,Koramangala,Commercial Property,0,1,1661,17,12,7,0,17760000.0
Mumbai,Worli,Commercial Property,0,1,3481,1,3,0,0,58420000.0
Bangalore,HSR Layout,Apartment,2,3,4213,20,2,4,0,32500000.0
Bangalore,HSR Layout,Villa,1,1,4454,22,16,8,0,30330000.0
Bangalore,HSR Layout,Apartment,2,3,2306,16,2,2,0,16740000.0
Mumbai,Juhu,Villa,4,5,3714,6,3,9,0,65560000.0
Delhi,Connaught Place,Villa,4,5,2886,18,21,2,1,41700000.0
Bangalore,Electronic City,Independent House,4,5,1212,12,23,2,0,9570000.0
Bangalore,HSR Layout,Commercial Property,0,1,4117,24,16,4,1,27600000.0
Hyderabad,Gachibowli,Independent House,1,1,3258,0,3,3,1,18220000.0
Chennai,Anna Nagar,Commercial Property,0,1,4234,15,20,1,0,23250000.0
Mumbai,Andheri,Villa,1,1,2090,6,12,3,1,37550000.0
Hyderabad,Gachibowli,Apartment,2,3,3756,13,3,8,0,25320000.0
Bangalore,HSR Layout,Commercial Property,0,1,1495,21,22,0,0,9880000.0
Delhi,Vasant Kunj,Commercial Property,0,1,2544,20,4,4,0,25910000.0
Bangalore,HSR Layout,Villa,1,2,1088,14,17,5,1,7290000.0
Mumbai,Juhu,Villa,1,1,3640,6,22,4,1,60490000.0
Mumbai,Juhu,Apartment,1,1,3233,8,24,1,0,54340000.0
Delhi,Vasant Kunj,Commercial Property,0,1,4053,0,13,8,1,47120000.0
Hyderabad,Banjara Hills,Apartment,1,1,3630,24,12,8,0,20680000.0
Delhi,Rohini,Villa,3,4,3028,24,3,3,1,31350000.0
Hyderabad,Jubilee Hills,Commercial Property,0,1,4015,0,16,8,1,31550000.0
Hyderabad,Banjara Hills,Apartment,1,1,3428,4,13,8,0,23040000.0
Mumbai,Worli,Independent House,1,1,3013,24,23,7,1,55960000.0
Mumbai,Andheri,Apartment,2,1,2540,23,13,3,0,48110000.0
Mumbai,Powai,Commercial Property,0,1,3073,19,10,2,1,54280000.0
Mumbai,Bandra,Independent House,4,3,4189,2,3,7,1,107600000.0
Delhi,Vasant Kunj,Commercial Property,0,1,3477,18,7,3,1,40450000.0
Hyderabad,HITECH City,Commercial Property,0,1,4312,0,20,5,1,27320000.0
Hyderabad,Kondapur,Apartment,3,3,3478,5,8,5,1,23420000.0
Mumbai,Juhu,Independent House,1,1,2905,5,22,2,0,50480000.0
Mumbai,Andheri,Commercial Property,0,1,1102,7,13,5,0,20370000.0
Chennai,Velachery,Apartment,4,4,2694,17,24,9,0,16370000.0
Mumbai,Powai,Apartment,3,3,2900,10,23,6,1,52090000.0
Hyderabad,Gachibowli,Independent House,3,2,4230,17,6,1,0,26490000.0
Delhi,Connaught Place,Independent House,3,2,2025,17,17,2,0,31450000.0
Hyderabad,HITECH City,Independent House,4,5,1592,15,6,9,1,9910000.0
Bangalore,Koramangala,Apartment,4,4,1476,12,12,2,1,15490000.0
Hyderabad,Kondapur,Apartment,4,4,3828,12,14,0,1,21520000.0
Mumbai,Powai,Villa,2,3,3927,2,12,6,1,67870000.0
Bangalore,Electronic City,Independent House,2,3,1841,10,15,1,0,12920000.0
Hyderabad,Jubilee Hills,Apartment,1,2,1283,18,13,6,1,10820000.0
Mumbai,Andheri,Villa,2,1,2897,12,14,6,1,55330000.0
Mumbai,Juhu,Commercial Property,0,1,588,1,23,9,1,10260000.0
Bangalore,Whitefield,Apartment,3,2,3323,10,18,0,0,23230000.0
Delhi,Dwarka,Independent House,2,3,1328,14,3,6,0,15210000.0
Delhi,Saket,Commercial Property,0,1,1831,14,1,9,1,19360000.0
Mumbai,Worli,Independent House,5,4,797,8,9,5,1,14560000.0
Delhi,Connaught Place,Villa,3,4,762,7,8,7,1,13110000.0
Bangalore,Koramangala,Villa,4,3,1170,4,20,6,1,13620000.0
Hyderabad,HITECH City,Villa,5,4,1135,14,12,9,0,7440000.0
Mumbai,Andheri,Independent House,1,1,4275,4,7,5,1,79840000.0
Bangalore,HSR Layout,Apartment,1,1,1119,6,19,5,0,7600000.0
Hyderabad,Jubilee Hills,Independent House,3,2,946,1,8,7,0,9110000.0
Chennai,Adyar,Villa,2,3,643,4,16,7,1,5580000.0
Hyderabad,HITECH City,Independent House,2,1,1138,13,21,2,1,7680000.0
Chennai,Velachery,Commercial Property,0,1,3057,8,12,3,0,16990000.0
Bangalore,HSR Layout,Villa,5,6,3140,12,6,9,0,22110000.0
Mumbai,Bandra,Apartment,2,1,3028,20,10,0,0,69820000.0
Hyderabad,Gachibowli,Apartment,1,1,792,9,1,9,0,5560000.0
Delhi,Dwarka,Villa,1,1,3849,15,22,1,1,39360000.0
Chennai,Velachery,Villa,5,4,662,19,12,1,0,4720000.0
Mumbai,Worli,Apartment,3,3,3957,20,4,2,0,71380000.0
Chennai,Velachery,Apartment,3,3,2495,24,23,1,0,14440000.0
Mumbai,Andheri,Independent House,1,1,3761,2,12,9,1,64990000.0
Hyderabad,Jubilee Hills,Villa,3,4,1642,8,12,5,0,14680000.0
Hyderabad,Banjara Hills,Commercial Property,0,1,1085,17,12,2,1,6170000.0
Bangalore,Indiranagar,Apartment,4,3,1621,18,7,6,1,11800000.0
Bangalore,Whitefield,Independent House,4,4,1403,18,19,7,1,10950000.0
Bangalore,HSR Layout,Apartment,2,3,4041,6,1,7,0,26130000.0
Delhi,Vasant Kunj,Independent House,2,3,571,9,1,4,0,6610000.0
Hyderabad,Gachibowli,Commercial Property,0,1,2924,15,9,3,1,17350000.0
Mumbai,Juhu,Villa,3,3,3714,5,24,9,1,67740000.0
Hyderabad,Jubilee Hills,Apartment,3,4,2357,20,14,3,0,18770000.0
Mumbai,Bandra,Independent House,4,4,4117,17,1,8,0,101700000.0
Chennai,OMR,Apartment,4,4,2819,7,23,3,0,16080000.0
Chennai,Velachery,Independent House,3,4,4241,12,17,1,1,25990000.0
Chennai,Velachery,Commercial Property,0,1,4127,11,8,8,1,21320000.0
Hyderabad,Kondapur,Apartment,4,4,3176,17,18,4,0,19990000.0
Chennai,OMR,Villa,4,4,3021,17,20,1,0,16150000.0
Bangalore,Indiranagar,Independent House,2,3,3016,17,4,8,0,20440000.0
Chennai,OMR,Villa,4,3,1243,22,15,0,0,7940000.0
Chennai,ECR,Commercial Property,0,1,3811,21,11,5,1,21340000.0
Hyderabad,Kondapur,Apartment,1,2,2936,4,7,1,0,17440000.0
Hyderabad,Gachibowli,Apartment,4,5,2317,20,2,7,1,15020000.0
Delhi,Vasant Kunj,Commercial Property,0,1,2525,4,14,7,0,29310000.0
Delhi,Vasant Kunj,Independent House,1,1,3159,18,24,3,0,35260000.0
Delhi,Saket,Independent House,2,2,961,9,10,1,1,12080000.0
Bangalore,Whitefield,Villa,1,1,3714,4,13,5,1,24760000.0
Mumbai,Bandra,Villa,5,4,4316,11,13,9,0,112280000.0
Chennai,Anna Nagar,Commercial Property,0,1,4151,15,5,5,1,24120000.0
Mumbai,Bandra,Commercial Property,0,1,4144,17,18,9,0,102190000.0
Chennai,OMR,Independent House,4,5,2432,2,8,2,0,14410000.0
Bangalore,Indiranagar,Independent House,3,2,3465,5,14,9,1,23490000.0
Hyderabad,Gachibowli,Villa,2,1,4304,5,7,8,1,29170000.0
Delhi,Dwarka,Apartment,5,5,1104,8,5,4,0,12400000.0
Mumbai,Worli,Villa,2,2,3263,13,18,2,1,60050000.0
Hyderabad,Kondapur,Villa,2,1,1606,15,7,4,0,9440000.0
Bangalore,Indiranagar,Apartment,2,1,2433,5,6,3,1,16090000.0
Bangalore,Whitefield,Independent House,1,1,1349,14,21,3,0,9550000.0
Hyderabad,HITECH City,Commercial Property,0,1,4253,12,17,4,0,27330000.0
Delhi,Rohini,Villa,3,4,4053,5,11,2,1,45220000.0
Hyderabad,Kondapur,Villa,2,3,1863,19,20,6,0,11970000.0
Delhi,Rohini,Villa,1,1,1552,13,6,3,1,17650000.0
Mumbai,Bandra,Apartment,4,4,3308,3,10,5,0,92020000.0
Mumbai,Powai,Commercial Property,0,1,3953,20,1,5,1,65950000.0
Chennai,Adyar,Villa,2,2,1639,3,4,2,0,12690000.0
Mumbai,Andheri,Villa,4,3,3631,9,18,6,0,69650000.0
Hyderabad,Banjara Hills,Villa,1,1,3646,12,12,0,0,22260000.0
Mumbai,Andheri,Independent House,1,1,2544,22,22,7,1,46630000.0
Delhi,Connaught Place,Villa,1,1,2201,13,11,0,0,30750000.0
Delhi,Vasant Kunj,Commercial Property,0,1,3009,5,7,6,0,32140000.0
Chennai,ECR,Apartment,3,3,3808,12,19,3,1,21980000.0
Mumbai,Worli,Villa,3,2,4296,4,9,2,1,73300000.0
Hyderabad,HITECH City,Independent House,1,2,4389,4,13,8,1,27940000.0
Chennai,Velachery,Independent House,2,3,1832,19,22,7,1,10880000.0
Delhi,Vasant Kunj,Apartment,5,5,3419,21,19,8,0,38330000.0
Hyderabad,Jubilee Hills,Villa,3,3,2722,9,2,5,0,22350000.0
Bangalore,Indiranagar,Commercial Property,0,1,1089,9,13,0,1,7200000.0
Delhi,Vasant Kunj,Commercial Property,0,1,2296,18,5,0,0,25440000.0
Delhi,Vasant Kunj,Villa,1,1,2486,12,12,3,1,26350000.0
Chennai,OMR,Independent House,4,3,858,1,12,4,1,5720000.0
Mumbai,Worli,Commercial Property,0,1,3085,13,11,5,1,50640000.0
Chennai,ECR,Commercial Property,0,1,2832,17,14,1,1,14860000.0
Hyderabad,Jubilee Hills,Commercial Property,0,1,1099,16,24,0,0,9700000.0
Bangalore,Electronic City,Commercial Property,0,1,3009,13,14,5,1,23010000.0
Bangalore,Whitefield,Independent House,5,6,1030,19,2,4,0,8030000.0
Delhi,Rohini,Independent House,1,1,972,9,6,5,0,11140000.0
Bangalore,Electronic City,Apartment,4,3,2198,4,8,7,1,17820000.0
Chennai,Adyar,Villa,4,4,915,10,10,6,1,7570000.0
Mumbai,Worli,Commercial Property,0,1,3930,17,1,1,0,64800000.0
Bangalore,Koramangala,Commercial Property,0,1,1853,18,22,7,0,16570000.0
Hyderabad,Jubilee Hills,Apartment,1,1,4461,20,1,9,0,35180000.0
Hyderabad,Kondapur,Commercial Property,0,1,1672,5,20,7,0,10110000.0
Mumbai,Worli,Commercial Property,0,1,4427,23,15,8,0,80480000.0
Chennai,Adyar,Independent House,1,2,4164,22,18,6,0,31390000.0
Hyderabad,Gachibowli,Villa,2,1,4237,1,19,7,0,27750000.0
Chennai,Anna Nagar,Commercial Property,0,1,3896,2,17,9,0,20070000.0
Delhi,Saket,Independent House,1,2,3460,12,1,1,1,40200000.0
Chennai,Anna Nagar,Villa,4,3,4196,20,23,3,1,22040000.0
Mumbai,Andheri,Apartment,4,3,3684,3,4,5,0,72110000.0
Bangalore,HSR Layout,Independent House,4,3,1469,18,19,5,0,11600000.0
Hyderabad,HITECH City,Apartment,3,2,3547,17,24,7,1,20550000.0
Hyderabad,HITECH City,Commercial Property,0,1,1518,5,11,4,1,8570000.0
Mumbai,Bandra,Commercial Property,0,1,2046,10,10,1,1,53530000.0
Chennai,ECR,Commercial Property,0,1,3682,1,12,7,1,20320000.0
Hyderabad,Jubilee Hills,Apartment,4,5,1044,7,10,4,1,9230000.0
Mumbai,Powai,Apartment,5,5,1124,4,7,0,1,20800000.0
Delhi,Vasant Kunj,Independent House,2,3,1606,4,11,6,0,19950000.0
Hyderabad,Gachibowli,Villa,3,4,1665,3,8,8,1,10660000.0
Delhi,Connaught Place,Villa,4,3,609,23,1,7,1,10010000.0
Mumbai,Juhu,Villa,2,3,1385,3,15,3,1,27220000.0
Hyderabad,Kondapur,Villa,4,3,3993,2,8,6,1,23520000.0
Delhi,Vasant Kunj,Villa,3,3,3611,23,12,4,1,37850000.0
Mumbai,Worli,Apartment,1,1,2313,14,20,3,0,44760000.0
Mumbai,Andheri,Commercial Property,0,1,4382,4,2,0,0,76070000.0
Delhi,Vasant Kunj,Villa,4,5,1846,7,3,0,1,22420000.0
Hyderabad,Kondapur,Commercial Property,0,1,747,15,24,3,0,4670000.0
Chennai,ECR,Apartment,5,4,2726,8,8,2,1,15110000.0
Hyderabad,Banjara Hills,Villa,4,3,2693,7,1,2,0,15920000.0
Hyderabad,Jubilee Hills,Independent House,2,3,2481,15,18,1,1,22460000.0
Mumbai,Bandra,Commercial Property,0,1,1323,21,21,8,1,34090000.0
Delhi,Connaught Place,Apartment,2,1,903,4,18,9,1,15760000.0
Mumbai,Bandra,Independent House,5,6,4380,17,12,7,1,122530000.0
Mumbai,Andheri,Villa,4,3,1608,12,9,8,1,31460000.0
Delhi,Dwarka,Villa,3,3,4483,23,13,4,0,47750000.0
Hyderabad,HITECH City,Commercial Property,0,1,2724,2,13,5,1,17540000.0
Hyderabad,Kondapur,Villa,2,1,3226,19,13,3,0,18370000.0
Delhi,Vasant Kunj,Apartment,4,4,2795,21,6,9,1,33690000.0
Mumbai,Bandra,Villa,4,4,2766,14,1,4,0,66000000.0
Delhi,Connaught Place,Commercial Property,0,1,3480,0,1,7,0,54600000.0
Chennai,ECR,Independent House,4,4,2694,3,4,2,1,16500000.0
Mumbai,Bandra,Apartment,3,2,1116,11,3,3,0,30390000.0
Chennai,Velachery,Commercial Property,0,1,3269,7,9,2,0,16180000.0
Delhi,Rohini,Villa,3,2,2982,24,12,4,0,30980000.0
Mumbai,Juhu,Villa,5,6,1068,22,5,5,1,21300000.0
Chennai,Anna Nagar,Independent House,5,4,2943,12,2,8,0,15860000.0
Bangalore,Indiranagar,Villa,2,3,763,22,12,8,1,5340000.0
Chennai,Adyar,Independent House,2,3,2226,17,22,9,1,17570000.0
Mumbai,Juhu,Villa,5,4,2955,24,5,5,0,57200000.0
Delhi,Dwarka,Independent House,2,2,3080,14,6,4,1,36320000.0
Mumbai,Powai,Commercial Property,0,1,828,2,19,1,0,16250000.0
Delhi,Vasant Kunj,Villa,5,5,2030,1,6,0,0,23100000.0
Mumbai,Juhu,Villa,3,3,516,4,21,8,1,10160000.0
Hyderabad,Gachibowli,Independent House,1,2,4174,23,19,8,1,26850000.0
Delhi,Saket,Independent House,2,1,3922,24,2,9,1,45630000.0
Delhi,Dwarka,Independent House,2,1,1022,20,18,7,1,12760000.0
Chennai,Anna Nagar,Villa,1,1,2367,5,3,4,1,14250000.0
Hyderabad,Kondapur,Apartment,3,4,3385,11,2,3,1,21840000.0
Hyderabad,Banjara Hills,Independent House,1,1,3051,16,17,6,0,17360000.0
Bangalore,Electronic City,Apartment,1,2,2812,23,9,8,0,21560000.0
Mumbai,Bandra,Independent House,2,3,672,6,13,9,1,18550000.0
Delhi,Saket,Apartment,5,5,1260,12,1,7,0,15150000.0
Chennai,OMR,Apartment,1,1,4248,13,11,8,0,22900000.0
Chennai,OMR,Commercial Property,0,1,1437,14,20,8,0,8730000.0
Bangalore,Koramangala,Apartment,3,2,3194,11,20,8,1,35310000.0
Bangalore,Koramangala,Apartment,2,2,4499,3,13,2,0,44610000.0
Bangalore,Indiranagar,Apartment,5,5,1990,15,1,3,1,16090000.0
Delhi,Saket,Independent House,1,2,1446,23,20,2,0,16750000.0
Delhi,Saket,Commercial Property,0,1,3559,1,4,8,1,39230000.0
Chennai,OMR,Apartment,5,5,4223,5,6,8,0,25770000.0
Hyderabad,Banjara Hills,Independent House,3,2,1992,19,17,8,0,13740000.0
Bangalore,Whitefield,Independent House,4,3,4264,17,15,6,1,30070000.0
Hyderabad,HITECH City,Commercial Property,0,1,2862,21,8,6,0,18560000.0
Delhi,Vasant Kunj,Commercial Property,0,1,642,2,23,4,0,6770000.0
Hyderabad,Gachibowli,Villa,4,3,3306,7,6,4,1,22900000.0
Mumbai,Juhu,Independent House,2,2,4269,19,12,3,1,84340000.0
Mumbai,Juhu,Commercial Property,0,1,2376,17,9,3,0,41410000.0
Chennai,OMR,Villa,3,2,1497,8,16,3,1,8450000.0
Chennai,Adyar,Commercial Property,0,1,2513,19,17,3,0,19800000.0
Hyderabad,Jubilee Hills,Villa,5,6,2689,1,18,4,0,22220000.0
Delhi,Rohini,Apartment,2,1,4471,22,22,9,0,45270000.0
Delhi,Dwarka,Commercial Property,0,1,570,2,4,6,1,6840000.0
Chennai,OMR,Independent House,4,4,2081,24,13,3,0,12000000.0
Bangalore,Whitefield,Commercial Property,0,1,2525,21,13,5,1,16610000.0
Chennai,OMR,Apartment,4,5,1863,0,12,2,0,12060000.0
Chennai,Adyar,Villa,1,1,1993,0,15,2,0,16360000.0
Delhi,Saket,Commercial Property,0,1,4027,23,14,1,1,47460000.0
Chennai,Velachery,Commercial Property,0,1,1493,16,21,6,1,8160000.0
Hyderabad,Gachibowli,Independent House,3,2,3581,2,14,5,0,24280000.0
Mumbai,Worli,Villa,2,1,4434,10,24,2,0,84410000.0
Delhi,Vasant Kunj,Commercial Property,0,1,538,12,4,7,1,6130000.0
Chennai,ECR,Villa,4,4,2656,14,22,4,0,16050000.0
Chennai,ECR,Independent House,5,4,3077,4,11,1,0,16720000.0
Hyderabad,Banjara Hills,Villa,3,3,4331,19,8,2,1,27830000.0
Hyderabad,Banjara Hills,Independent House,4,5,1667,12,7,2,0,11720000.0
Chennai,ECR,Commercial Property,0,1,1302,11,23,4,1,7300000.0
Delhi,Vasant Kunj,Independent House,5,4,3370,6,23,0,1,38860000.0
Mumbai,Andheri,Independent House,5,5,3856,20,21,3,0,76610000.0
Bangalore,HSR Layout,Apartment,3,4,940,24,12,2,0,6300000.0
Bangalore,Whitefield,Apartment,2,3,3680,13,3,3,1,26330000.0
Bangalore,Koramangala,Apartment,3,3,645,3,4,1,0,6860000.0
Bangalore,Indiranagar,Independent House,5,4,3830,2,15,4,1,29040000.0
Delhi,Rohini,Apartment,3,4,4051,2,20,1,1,41180000.0
